,ecpm_value,date,app,country,ecpm_type
4,8.872497197967348,2021-06-08 13:30:27.883259,awesome app A,AU,interstitial
5,8.802520747204918,2021-06-09 13:30:27.883259,awesome app A,AU,interstitial
6,8.559113143448714,2021-06-10 13:30:27.883259,awesome app A,AU,interstitial
7,8.962135993643937,2021-06-11 13:30:27.883259,awesome app A,AU,interstitial
8,8.902723345364992,2021-06-12 13:30:27.883259,awesome app A,AU,interstitial
9,8.982450884947301,2021-06-13 13:30:27.883259,awesome app A,AU,interstitial
10,8.779671642651703,2021-06-14 13:30:27.883259,awesome app A,AU,interstitial
11,8.967365180034397,2021-06-15 13:30:27.883259,awesome app A,AU,interstitial
12,8.916353635130639,2021-06-16 13:30:27.883259,awesome app A,AU,interstitial
13,8.876585116498982,2021-06-17 13:30:27.883259,awesome app A,AU,interstitial
14,9.232917312927968,2021-06-18 13:30:27.883259,awesome app A,AU,interstitial
15,8.940169519629627,2021-06-19 13:30:27.883259,awesome app A,AU,interstitial
16,9.17355527112911,2021-06-20 13:30:27.883259,awesome app A,AU,interstitial
17,8.472112730398358,2021-06-21 13:30:27.883259,awesome app A,AU,interstitial
18,8.662194023677836,2021-06-22 13:30:27.883259,awesome app A,AU,interstitial
19,8.937406525179423,2021-06-23 13:30:27.883259,awesome app A,AU,interstitial
20,8.610640377820532,2021-06-24 13:30:27.883259,awesome app A,AU,interstitial
21,9.216178160924922,2021-06-25 13:30:27.883259,awesome app A,AU,interstitial
22,9.077480316837194,2021-06-26 13:30:27.883259,awesome app A,AU,interstitial
23,9.270167009677964,2021-06-27 13:30:27.883259,awesome app A,AU,interstitial
24,8.862815752496733,2021-06-28 13:30:27.883259,awesome app A,AU,interstitial
25,8.779270761881426,2021-06-29 13:30:27.883259,awesome app A,AU,interstitial
26,8.748329396655167,2021-06-30 13:30:27.883259,awesome app A,AU,interstitial
27,8.830218871764409,2021-07-01 13:30:27.883259,awesome app A,AU,interstitial
28,8.871405290167985,2021-07-02 13:30:27.883259,awesome app A,AU,interstitial
29,8.621211966978167,2021-07-03 13:30:27.883259,awesome app A,AU,interstitial
30,8.627387603316421,2021-07-04 13:30:27.883259,awesome app A,AU,interstitial
31,9.00630573956662,2021-07-05 13:30:27.883259,awesome app A,AU,interstitial
32,9.151689542169581,2021-07-06 13:30:27.883259,awesome app A,AU,interstitial
33,9.204858575722774,2021-07-07 13:30:27.883259,awesome app A,AU,interstitial
34,9.251684698688157,2021-07-08 13:30:27.883259,awesome app A,AU,interstitial
35,8.562003335750472,2021-07-09 13:30:27.883259,awesome app A,AU,interstitial
36,9.215431690884678,2021-07-10 13:30:27.883259,awesome app A,AU,interstitial
37,8.9834659760787,2021-07-11 13:30:27.883259,awesome app A,AU,interstitial
38,8.448132687283055,2021-07-12 13:30:27.883259,awesome app A,AU,interstitial
39,9.102906007746233,2021-07-13 13:30:27.883259,awesome app A,AU,interstitial
40,8.879225628795158,2021-07-14 13:30:27.883259,awesome app A,AU,interstitial
41,9.016984761039563,2021-07-15 13:30:27.883259,awesome app A,AU,interstitial
42,9.263767163897029,2021-07-16 13:30:27.883259,awesome app A,AU,interstitial
43,8.85377864715985,2021-07-17 13:30:27.883259,awesome app A,AU,interstitial
44,8.635081932830317,2021-07-18 13:30:27.883259,awesome app A,AU,interstitial
45,8.532084867103663,2021-07-19 13:30:27.883259,awesome app A,AU,interstitial
46,8.58100549995114,2021-07-20 13:30:27.883259,awesome app A,AU,interstitial
47,8.44620292013268,2021-07-21 13:30:27.883259,awesome app A,AU,interstitial
48,9.165350192304171,2021-07-22 13:30:27.883259,awesome app A,AU,interstitial
49,8.722451454077161,2021-07-23 13:30:27.883259,awesome app A,AU,interstitial
50,8.570458521338276,2021-07-24 13:30:27.883259,awesome app A,AU,interstitial
51,8.912252798478727,2021-07-25 13:30:27.883259,awesome app A,AU,interstitial
52,9.013273412162134,2021-07-26 13:30:27.883259,awesome app A,AU,interstitial
53,8.632846383098121,2021-07-27 13:30:27.883259,awesome app A,AU,interstitial
54,9.081237317011455,2021-07-28 13:30:27.883259,awesome app A,AU,interstitial
55,9.170184329128057,2021-07-29 13:30:27.883259,awesome app A,AU,interstitial
56,8.92689842909677,2021-07-30 13:30:27.883259,awesome app A,AU,interstitial
57,9.222069844426764,2021-07-31 13:30:27.883259,awesome app A,AU,interstitial
58,9.265405149159193,2021-08-01 13:30:27.883259,awesome app A,AU,interstitial
59,8.90462737310489,2021-08-02 13:30:27.883259,awesome app A,AU,interstitial
60,9.006784830518944,2021-08-03 13:30:27.883259,awesome app A,AU,interstitial
61,8.605122632554467,2021-08-04 13:30:27.883259,awesome app A,AU,interstitial
62,8.966258179166049,2021-08-05 13:30:27.883259,awesome app A,AU,interstitial
63,9.0880819554069,2021-08-06 13:30:27.883259,awesome app A,AU,interstitial
64,8.997540252390671,2021-08-07 13:30:27.883259,awesome app A,AU,interstitial
65,9.06317367761131,2021-08-08 13:30:27.883259,awesome app A,AU,interstitial
66,8.97348836008708,2021-08-09 13:30:27.883259,awesome app A,AU,interstitial
67,8.517259633575968,2021-08-10 13:30:27.883259,awesome app A,AU,interstitial
68,9.15570899175074,2021-08-11 13:30:27.883259,awesome app A,AU,interstitial
69,8.688669259121042,2021-08-12 13:30:27.883259,awesome app A,AU,interstitial
70,8.606961560591687,2021-08-13 13:30:27.883259,awesome app A,AU,interstitial
71,9.019670829885705,2021-08-14 13:30:27.883259,awesome app A,AU,interstitial
72,9.21772451431889,2021-08-15 13:30:27.883259,awesome app A,AU,interstitial
73,8.50323731049286,2021-08-16 13:30:27.883259,awesome app A,AU,interstitial
74,9.280196562751865,2021-08-17 13:30:27.883259,awesome app A,AU,interstitial
75,8.860581629948975,2021-08-18 13:30:27.883259,awesome app A,AU,interstitial
76,9.085110991523276,2021-08-19 13:30:27.883259,awesome app A,AU,interstitial
77,8.951733771944676,2021-08-20 13:30:27.883259,awesome app A,AU,interstitial
78,9.090420790906263,2021-08-21 13:30:27.883259,awesome app A,AU,interstitial
79,9.227887999202412,2021-08-22 13:30:27.883259,awesome app A,AU,interstitial
80,8.895060673412111,2021-08-23 13:30:27.883259,awesome app A,AU,interstitial
81,8.955266897467828,2021-08-24 13:30:27.883259,awesome app A,AU,interstitial
82,8.505767708446722,2021-08-25 13:30:27.883259,awesome app A,AU,interstitial
83,8.74244168892262,2021-08-26 13:30:27.883259,awesome app A,AU,interstitial
84,8.886128099733133,2021-08-27 13:30:27.883259,awesome app A,AU,interstitial
85,8.958033096489126,2021-08-28 13:30:27.883259,awesome app A,AU,interstitial
86,9.245789346078826,2021-08-29 13:30:27.883259,awesome app A,AU,interstitial
87,9.057609070379879,2021-08-30 13:30:27.883259,awesome app A,AU,interstitial
88,8.563104037634789,2021-08-31 13:30:27.883259,awesome app A,AU,interstitial
89,9.077726929610023,2021-09-01 13:30:27.883259,awesome app A,AU,interstitial
0,0.7189350639119209,2021-06-04 13:30:27.883259,awesome app A,RU,banner
1,0.7687340407731839,2021-06-05 13:30:27.883259,awesome app A,RU,banner
2,0.7388401482263951,2021-06-06 13:30:27.883259,awesome app A,RU,banner
3,0.7746531482750529,2021-06-07 13:30:27.883259,awesome app A,RU,banner
4,0.7632590459123456,2021-06-08 13:30:27.883259,awesome app A,RU,banner
5,0.7696291390734107,2021-06-09 13:30:27.883259,awesome app A,RU,banner
6,0.7458762708113867,2021-06-10 13:30:27.883259,awesome app A,RU,banner
7,0.7503341904762532,2021-06-11 13:30:27.883259,awesome app A,RU,banner
8,0.7755161970684699,2021-06-12 13:30:27.883259,awesome app A,RU,banner
9,0.7502194490046055,2021-06-13 13:30:27.883259,awesome app A,RU,banner
10,0.7502947241607484,2021-06-14 13:30:27.883259,awesome app A,RU,banner
11,0.7545870752086455,2021-06-15 13:30:27.883259,awesome app A,RU,banner
12,0.7469731688604337,2021-06-16 13:30:27.883259,awesome app A,RU,banner
13,0.7789145544371958,2021-06-17 13:30:27.883259,awesome app A,RU,banner
14,0.7117958702170243,2021-06-18 13:30:27.883259,awesome app A,RU,banner
15,0.77003444377078,2021-06-19 13:30:27.883259,awesome app A,RU,banner
16,0.7212521030563624,2021-06-20 13:30:27.883259,awesome app A,RU,banner
17,0.7309524620716572,2021-06-21 13:30:27.883259,awesome app A,RU,banner
18,0.742341142544466,2021-06-22 13:30:27.883259,awesome app A,RU,banner
19,0.7800608422757986,2021-06-23 13:30:27.883259,awesome app A,RU,banner
20,0.7520154726034847,2021-06-24 13:30:27.883259,awesome app A,RU,banner
21,0.7149244672289659,2021-06-25 13:30:27.883259,awesome app A,RU,banner
22,0.7658460123844957,2021-06-26 13:30:27.883259,awesome app A,RU,banner
23,0.7412154522265818,2021-06-27 13:30:27.883259,awesome app A,RU,banner
24,0.7414555756215294,2021-06-28 13:30:27.883259,awesome app A,RU,banner
25,0.7229210504501233,2021-06-29 13:30:27.883259,awesome app A,RU,banner
26,0.7527505523562582,2021-06-30 13:30:27.883259,awesome app A,RU,banner
27,0.7246845444996299,2021-07-01 13:30:27.883259,awesome app A,RU,banner
28,0.7560389796679378,2021-07-02 13:30:27.883259,awesome app A,RU,banner
29,0.7426681461915823,2021-07-03 13:30:27.883259,awesome app A,RU,banner
30,0.7516626610719039,2021-07-04 13:30:27.883259,awesome app A,RU,banner
31,0.772431774887212,2021-07-05 13:30:27.883259,awesome app A,RU,banner
32,0.7649668685602825,2021-07-06 13:30:27.883259,awesome app A,RU,banner
33,0.7161661327391382,2021-07-07 13:30:27.883259,awesome app A,RU,banner
34,0.7499757072604983,2021-07-08 13:30:27.883259,awesome app A,RU,banner
35,0.7473394919190758,2021-07-09 13:30:27.883259,awesome app A,RU,banner
36,0.7693663885850393,2021-07-10 13:30:27.883259,awesome app A,RU,banner
37,0.7646984563228749,2021-07-11 13:30:27.883259,awesome app A,RU,banner
38,0.7741474396076847,2021-07-12 13:30:27.883259,awesome app A,RU,banner
39,0.7626832866264217,2021-07-13 13:30:27.883259,awesome app A,RU,banner
40,0.7612057663425628,2021-07-14 13:30:27.883259,awesome app A,RU,banner
41,0.7281219024088855,2021-07-15 13:30:27.883259,awesome app A,RU,banner
42,0.7103443648066634,2021-07-16 13:30:27.883259,awesome app A,RU,banner
43,0.7725110871377163,2021-07-17 13:30:27.883259,awesome app A,RU,banner
44,0.7482908159970214,2021-07-18 13:30:27.883259,awesome app A,RU,banner
45,0.7799828969214752,2021-07-19 13:30:27.883259,awesome app A,RU,banner
46,0.7516447021452989,2021-07-20 13:30:27.883259,awesome app A,RU,banner
47,0.7460484741132147,2021-07-21 13:30:27.883259,awesome app A,RU,banner
48,0.7457599615027427,2021-07-22 13:30:27.883259,awesome app A,RU,banner
49,0.7205844115841645,2021-07-23 13:30:27.883259,awesome app A,RU,banner
50,0.7641300398673534,2021-07-24 13:30:27.883259,awesome app A,RU,banner
51,0.7265842009068278,2021-07-25 13:30:27.883259,awesome app A,RU,banner
52,0.749988644212339,2021-07-26 13:30:27.883259,awesome app A,RU,banner
53,0.7656340654994835,2021-07-27 13:30:27.883259,awesome app A,RU,banner
54,0.7190024622340222,2021-07-28 13:30:27.883259,awesome app A,RU,banner
55,0.7319010455409227,2021-07-29 13:30:27.883259,awesome app A,RU,banner
56,0.7743002372589797,2021-07-30 13:30:27.883259,awesome app A,RU,banner
57,0.7183324661829873,2021-07-31 13:30:27.883259,awesome app A,RU,banner
58,0.7448876175210255,2021-08-01 13:30:27.883259,awesome app A,RU,banner
59,0.7125474002307987,2021-08-02 13:30:27.883259,awesome app A,RU,banner
60,0.7237018895845337,2021-08-03 13:30:27.883259,awesome app A,RU,banner
61,0.7148177493664507,2021-08-04 13:30:27.883259,awesome app A,RU,banner
62,0.7764759634983293,2021-08-05 13:30:27.883259,awesome app A,RU,banner
63,0.7295256880487642,2021-08-06 13:30:27.883259,awesome app A,RU,banner
64,0.7411857991214911,2021-08-07 13:30:27.883259,awesome app A,RU,banner
65,0.7217880423945243,2021-08-08 13:30:27.883259,awesome app A,RU,banner
66,0.7590147177354654,2021-08-09 13:30:27.883259,awesome app A,RU,banner
67,0.7311775632331577,2021-08-10 13:30:27.883259,awesome app A,RU,banner
68,0.7250502165024562,2021-08-11 13:30:27.883259,awesome app A,RU,banner
69,0.7774943354911807,2021-08-12 13:30:27.883259,awesome app A,RU,banner
70,0.7206572518462322,2021-08-13 13:30:27.883259,awesome app A,RU,banner
71,0.7359253958657644,2021-08-14 13:30:27.883259,awesome app A,RU,banner
72,0.7501040808860671,2021-08-15 13:30:27.883259,awesome app A,RU,banner
73,0.7362014506077952,2021-08-16 13:30:27.883259,awesome app A,RU,banner
74,0.7270468568369256,2021-08-17 13:30:27.883259,awesome app A,RU,banner
75,0.7266774652599146,2021-08-18 13:30:27.883259,awesome app A,RU,banner
76,0.7213197380687315,2021-08-19 13:30:27.883259,awesome app A,RU,banner
77,0.7469553758996247,2021-08-20 13:30:27.883259,awesome app A,RU,banner
78,0.7304206415187485,2021-08-21 13:30:27.883259,awesome app A,RU,banner
79,0.7366265583501621,2021-08-22 13:30:27.883259,awesome app A,RU,banner
80,0.7798987601044566,2021-08-23 13:30:27.883259,awesome app A,RU,banner
81,0.7366714915263312,2021-08-24 13:30:27.883259,awesome app A,RU,banner
82,0.7619910566390603,2021-08-25 13:30:27.883259,awesome app A,RU,banner
83,0.7193049416136856,2021-08-26 13:30:27.883259,awesome app A,RU,banner
84,0.7512815397125029,2021-08-27 13:30:27.883259,awesome app A,RU,banner
85,0.7686208145861645,2021-08-28 13:30:27.883259,awesome app A,RU,banner
86,0.7356169785857177,2021-08-29 13:30:27.883259,awesome app A,RU,banner
87,0.7450526520512685,2021-08-30 13:30:27.883259,awesome app A,RU,banner
88,0.715087485735004,2021-08-31 13:30:27.883259,awesome app A,RU,banner
89,0.7363173887526719,2021-09-01 13:30:27.883259,awesome app A,RU,banner
0,10.646413541202993,2021-06-04 13:30:27.883259,awesome app A,RU,interstitial
1,10.41789454583104,2021-06-05 13:30:27.883259,awesome app A,RU,interstitial
2,10.990885800293038,2021-06-06 13:30:27.883259,awesome app A,RU,interstitial
3,10.416091041319406,2021-06-07 13:30:27.883259,awesome app A,RU,interstitial
4,10.811799378172676,2021-06-08 13:30:27.883259,awesome app A,RU,interstitial
5,10.848799435098789,2021-06-09 13:30:27.883259,awesome app A,RU,interstitial
6,10.463072143944265,2021-06-10 13:30:27.883259,awesome app A,RU,interstitial
7,10.5832752981143,2021-06-11 13:30:27.883259,awesome app A,RU,interstitial
8,10.831546505514046,2021-06-12 13:30:27.883259,awesome app A,RU,interstitial
9,10.275781722855221,2021-06-13 13:30:27.883259,awesome app A,RU,interstitial
10,10.19776669799758,2021-06-14 13:30:27.883259,awesome app A,RU,interstitial
11,11.127375965352659,2021-06-15 13:30:27.883259,awesome app A,RU,interstitial
12,10.856460383672552,2021-06-16 13:30:27.883259,awesome app A,RU,interstitial
13,10.361887363265666,2021-06-17 13:30:27.883259,awesome app A,RU,interstitial
14,10.53879603058654,2021-06-18 13:30:27.883259,awesome app A,RU,interstitial
15,10.814492710720694,2021-06-19 13:30:27.883259,awesome app A,RU,interstitial
16,10.71333532407438,2021-06-20 13:30:27.883259,awesome app A,RU,interstitial
17,10.844887640773967,2021-06-21 13:30:27.883259,awesome app A,RU,interstitial
18,10.933746220206213,2021-06-22 13:30:27.883259,awesome app A,RU,interstitial
19,10.25418237919056,2021-06-23 13:30:27.883259,awesome app A,RU,interstitial
20,11.022828484667045,2021-06-24 13:30:27.883259,awesome app A,RU,interstitial
21,10.864957594009484,2021-06-25 13:30:27.883259,awesome app A,RU,interstitial
22,10.946741098516513,2021-06-26 13:30:27.883259,awesome app A,RU,interstitial
23,10.835009333094089,2021-06-27 13:30:27.883259,awesome app A,RU,interstitial
24,10.60222600546588,2021-06-28 13:30:27.883259,awesome app A,RU,interstitial
25,10.700741843164057,2021-06-29 13:30:27.883259,awesome app A,RU,interstitial
26,10.549185369266548,2021-06-30 13:30:27.883259,awesome app A,RU,interstitial
27,10.222722218523437,2021-07-01 13:30:27.883259,awesome app A,RU,interstitial
28,10.952086633338078,2021-07-02 13:30:27.883259,awesome app A,RU,interstitial
29,10.318731838823037,2021-07-03 13:30:27.883259,awesome app A,RU,interstitial
30,10.354236888794738,2021-07-04 13:30:27.883259,awesome app A,RU,interstitial
31,10.53758961671206,2021-07-05 13:30:27.883259,awesome app A,RU,interstitial
32,10.450607586599421,2021-07-06 13:30:27.883259,awesome app A,RU,interstitial
33,10.519890085485885,2021-07-07 13:30:27.883259,awesome app A,RU,interstitial
34,10.797695958502537,2021-07-08 13:30:27.883259,awesome app A,RU,interstitial
35,11.069526129792825,2021-07-09 13:30:27.883259,awesome app A,RU,interstitial
36,10.605159327083971,2021-07-10 13:30:27.883259,awesome app A,RU,interstitial
37,10.923917868286933,2021-07-11 13:30:27.883259,awesome app A,RU,interstitial
38,10.553909575567713,2021-07-12 13:30:27.883259,awesome app A,RU,interstitial
39,10.282091749963326,2021-07-13 13:30:27.883259,awesome app A,RU,interstitial
40,10.239655634928388,2021-07-14 13:30:27.883259,awesome app A,RU,interstitial
41,11.112087745916195,2021-07-15 13:30:27.883259,awesome app A,RU,interstitial
42,11.063162193127642,2021-07-16 13:30:27.883259,awesome app A,RU,interstitial
43,11.106879257132428,2021-07-17 13:30:27.883259,awesome app A,RU,interstitial
44,10.406265887647269,2021-07-18 13:30:27.883259,awesome app A,RU,interstitial
45,10.707730002599314,2021-07-19 13:30:27.883259,awesome app A,RU,interstitial
46,10.649551840432078,2021-07-20 13:30:27.883259,awesome app A,RU,interstitial
47,10.95733428562777,2021-07-21 13:30:27.883259,awesome app A,RU,interstitial
48,10.561486577257943,2021-07-22 13:30:27.883259,awesome app A,RU,interstitial
49,10.648869112209601,2021-07-23 13:30:27.883259,awesome app A,RU,interstitial
50,10.5148961878629,2021-07-24 13:30:27.883259,awesome app A,RU,interstitial
51,10.82819354671892,2021-07-25 13:30:27.883259,awesome app A,RU,interstitial
52,10.50129845118819,2021-07-26 13:30:27.883259,awesome app A,RU,interstitial
53,10.510877336983917,2021-07-27 13:30:27.883259,awesome app A,RU,interstitial
54,10.48802228205214,2021-07-28 13:30:27.883259,awesome app A,RU,interstitial
55,10.182540462393014,2021-07-29 13:30:27.883259,awesome app A,RU,interstitial
56,10.680070483123789,2021-07-30 13:30:27.883259,awesome app A,RU,interstitial
57,10.514628297025642,2021-07-31 13:30:27.883259,awesome app A,RU,interstitial
58,10.622244480063662,2021-08-01 13:30:27.883259,awesome app A,RU,interstitial
59,10.691099452672136,2021-08-02 13:30:27.883259,awesome app A,RU,interstitial
60,10.91914691440832,2021-08-03 13:30:27.883259,awesome app A,RU,interstitial
61,10.639204042863337,2021-08-04 13:30:27.883259,awesome app A,RU,interstitial
62,10.18479492626237,2021-08-05 13:30:27.883259,awesome app A,RU,interstitial
63,10.582576483789705,2021-08-06 13:30:27.883259,awesome app A,RU,interstitial
64,10.55818663719764,2021-08-07 13:30:27.883259,awesome app A,RU,interstitial
65,11.054691911579496,2021-08-08 13:30:27.883259,awesome app A,RU,interstitial
66,11.00793187886531,2021-08-09 13:30:27.883259,awesome app A,RU,interstitial
67,10.549344295211585,2021-08-10 13:30:27.883259,awesome app A,RU,interstitial
68,10.932282788758076,2021-08-11 13:30:27.883259,awesome app A,RU,interstitial
69,10.16769431818485,2021-08-12 13:30:27.883259,awesome app A,RU,interstitial
70,11.039816629050451,2021-08-13 13:30:27.883259,awesome app A,RU,interstitial
71,10.93549067972893,2021-08-14 13:30:27.883259,awesome app A,RU,interstitial
72,10.7730950118972,2021-08-15 13:30:27.883259,awesome app A,RU,interstitial
73,10.652743421064178,2021-08-16 13:30:27.883259,awesome app A,RU,interstitial
74,10.697714072118103,2021-08-17 13:30:27.883259,awesome app A,RU,interstitial
75,10.890374201606587,2021-08-18 13:30:27.883259,awesome app A,RU,interstitial
76,10.192312557167654,2021-08-19 13:30:27.883259,awesome app A,RU,interstitial
77,10.946328652411434,2021-08-20 13:30:27.883259,awesome app A,RU,interstitial
78,10.600137628483592,2021-08-21 13:30:27.883259,awesome app A,RU,interstitial
79,10.780472287535456,2021-08-22 13:30:27.883259,awesome app A,RU,interstitial
80,10.644903404407179,2021-08-23 13:30:27.883259,awesome app A,RU,interstitial
81,10.960751157806067,2021-08-24 13:30:27.883259,awesome app A,RU,interstitial
82,10.384827094759919,2021-08-25 13:30:27.883259,awesome app A,RU,interstitial
83,10.738746791418686,2021-08-26 13:30:27.883259,awesome app A,RU,interstitial
84,10.451211879030158,2021-08-27 13:30:27.883259,awesome app A,RU,interstitial
85,10.927367614116609,2021-08-28 13:30:27.883259,awesome app A,RU,interstitial
86,10.317771536452542,2021-08-29 13:30:27.883259,awesome app A,RU,interstitial
87,10.305573833673725,2021-08-30 13:30:27.883259,awesome app A,RU,interstitial
88,10.928809724760182,2021-08-31 13:30:27.883259,awesome app A,RU,interstitial
89,10.15785426911547,2021-09-01 13:30:27.883259,awesome app A,RU,interstitial
0,0.7216778655167898,2021-06-04 13:30:27.883259,awesome app A,BR,banner
1,0.7117348771808436,2021-06-05 13:30:27.883259,awesome app A,BR,banner
2,0.6846816584294267,2021-06-06 13:30:27.883259,awesome app A,BR,banner
3,0.7116157665440281,2021-06-07 13:30:27.883259,awesome app A,BR,banner
4,0.7491923787855278,2021-06-08 13:30:27.883259,awesome app A,BR,banner
5,0.7036877835192331,2021-06-09 13:30:27.883259,awesome app A,BR,banner
6,0.7069583806342818,2021-06-10 13:30:27.883259,awesome app A,BR,banner
7,0.7047153951146181,2021-06-11 13:30:27.883259,awesome app A,BR,banner
8,0.7103362699785475,2021-06-12 13:30:27.883259,awesome app A,BR,banner
9,0.6855889117112257,2021-06-13 13:30:27.883259,awesome app A,BR,banner
10,0.6885495653423183,2021-06-14 13:30:27.883259,awesome app A,BR,banner
11,0.7122025653218211,2021-06-15 13:30:27.883259,awesome app A,BR,banner
12,0.7520618240611757,2021-06-16 13:30:27.883259,awesome app A,BR,banner
13,0.7116363250622879,2021-06-17 13:30:27.883259,awesome app A,BR,banner
14,0.6997396302167791,2021-06-18 13:30:27.883259,awesome app A,BR,banner
15,0.7101513859334948,2021-06-19 13:30:27.883259,awesome app A,BR,banner
16,0.6875254879144401,2021-06-20 13:30:27.883259,awesome app A,BR,banner
17,0.7090069893399029,2021-06-21 13:30:27.883259,awesome app A,BR,banner
18,0.703443495588899,2021-06-22 13:30:27.883259,awesome app A,BR,banner
19,0.6982503006069868,2021-06-23 13:30:27.883259,awesome app A,BR,banner
20,0.7433227102137158,2021-06-24 13:30:27.883259,awesome app A,BR,banner
21,0.6917461204025351,2021-06-25 13:30:27.883259,awesome app A,BR,banner
22,0.7196846579199614,2021-06-26 13:30:27.883259,awesome app A,BR,banner
23,0.7282050190235001,2021-06-27 13:30:27.883259,awesome app A,BR,banner
24,0.6948933756092801,2021-06-28 13:30:27.883259,awesome app A,BR,banner
25,0.7088300968491221,2021-06-29 13:30:27.883259,awesome app A,BR,banner
26,0.7419411678051562,2021-06-30 13:30:27.883259,awesome app A,BR,banner
27,0.690310967496421,2021-07-01 13:30:27.883259,awesome app A,BR,banner
28,0.7327338555525839,2021-07-02 13:30:27.883259,awesome app A,BR,banner
29,0.7118002270486218,2021-07-03 13:30:27.883259,awesome app A,BR,banner
30,0.6883434336479487,2021-07-04 13:30:27.883259,awesome app A,BR,banner
31,0.7200478729155829,2021-07-05 13:30:27.883259,awesome app A,BR,banner
32,0.7243088211397555,2021-07-06 13:30:27.883259,awesome app A,BR,banner
33,0.7060683355353468,2021-07-07 13:30:27.883259,awesome app A,BR,banner
34,0.7048657055407798,2021-07-08 13:30:27.883259,awesome app A,BR,banner
35,0.6936971953841965,2021-07-09 13:30:27.883259,awesome app A,BR,banner
36,0.735254809330164,2021-07-10 13:30:27.883259,awesome app A,BR,banner
37,0.7066280693292714,2021-07-11 13:30:27.883259,awesome app A,BR,banner
38,0.695533394381767,2021-07-12 13:30:27.883259,awesome app A,BR,banner
39,0.7379854542770675,2021-07-13 13:30:27.883259,awesome app A,BR,banner
40,0.7221212410578899,2021-07-14 13:30:27.883259,awesome app A,BR,banner
41,0.7366022810404511,2021-07-15 13:30:27.883259,awesome app A,BR,banner
42,0.6939119995416605,2021-07-16 13:30:27.883259,awesome app A,BR,banner
43,0.686772135290913,2021-07-17 13:30:27.883259,awesome app A,BR,banner
44,0.68813791081521,2021-07-18 13:30:27.883259,awesome app A,BR,banner
45,0.7341857603203193,2021-07-19 13:30:27.883259,awesome app A,BR,banner
46,0.715190439776016,2021-07-20 13:30:27.883259,awesome app A,BR,banner
47,0.7243515677030259,2021-07-21 13:30:27.883259,awesome app A,BR,banner
48,0.7282051388772633,2021-07-22 13:30:27.883259,awesome app A,BR,banner
49,0.7366465828187662,2021-07-23 13:30:27.883259,awesome app A,BR,banner
50,0.6852046378945523,2021-07-24 13:30:27.883259,awesome app A,BR,banner
51,0.6874434928691155,2021-07-25 13:30:27.883259,awesome app A,BR,banner
52,0.7279428483285728,2021-07-26 13:30:27.883259,awesome app A,BR,banner
53,0.7238338168702594,2021-07-27 13:30:27.883259,awesome app A,BR,banner
54,0.7337956200356841,2021-07-28 13:30:27.883259,awesome app A,BR,banner
55,0.7405173357539232,2021-07-29 13:30:27.883259,awesome app A,BR,banner
56,0.7031026162998543,2021-07-30 13:30:27.883259,awesome app A,BR,banner
57,0.7214252167232857,2021-07-31 13:30:27.883259,awesome app A,BR,banner
58,0.7054252465137804,2021-08-01 13:30:27.883259,awesome app A,BR,banner
59,0.7323661384470063,2021-08-02 13:30:27.883259,awesome app A,BR,banner
60,0.7282576890470434,2021-08-03 13:30:27.883259,awesome app A,BR,banner
61,0.7201476710418244,2021-08-04 13:30:27.883259,awesome app A,BR,banner
62,0.7360956137680837,2021-08-05 13:30:27.883259,awesome app A,BR,banner
63,0.751070285070989,2021-08-06 13:30:27.883259,awesome app A,BR,banner
64,0.7178561591468047,2021-08-07 13:30:27.883259,awesome app A,BR,banner
65,0.6920947632626839,2021-08-08 13:30:27.883259,awesome app A,BR,banner
66,0.7429191090642318,2021-08-09 13:30:27.883259,awesome app A,BR,banner
67,0.7255650590467491,2021-08-10 13:30:27.883259,awesome app A,BR,banner
68,0.6935536181863751,2021-08-11 13:30:27.883259,awesome app A,BR,banner
69,0.7287723979437035,2021-08-12 13:30:27.883259,awesome app A,BR,banner
70,0.7412421547106627,2021-08-13 13:30:27.883259,awesome app A,BR,banner
71,0.7050598810553523,2021-08-14 13:30:27.883259,awesome app A,BR,banner
72,0.7188670098745877,2021-08-15 13:30:27.883259,awesome app A,BR,banner
73,0.7210223322848105,2021-08-16 13:30:27.883259,awesome app A,BR,banner
74,0.7072193391840089,2021-08-17 13:30:27.883259,awesome app A,BR,banner
75,0.7134161184607271,2021-08-18 13:30:27.883259,awesome app A,BR,banner
76,0.7290968599109635,2021-08-19 13:30:27.883259,awesome app A,BR,banner
77,0.7085454744096356,2021-08-20 13:30:27.883259,awesome app A,BR,banner
78,0.7016548339487256,2021-08-21 13:30:27.883259,awesome app A,BR,banner
79,0.6859161382686968,2021-08-22 13:30:27.883259,awesome app A,BR,banner
80,0.6912685965335208,2021-08-23 13:30:27.883259,awesome app A,BR,banner
81,0.7027809822835618,2021-08-24 13:30:27.883259,awesome app A,BR,banner
82,0.7168353828900308,2021-08-25 13:30:27.883259,awesome app A,BR,banner
83,0.7244136827637343,2021-08-26 13:30:27.883259,awesome app A,BR,banner
84,0.6838177928392591,2021-08-27 13:30:27.883259,awesome app A,BR,banner
85,0.7042794910236148,2021-08-28 13:30:27.883259,awesome app A,BR,banner
86,0.735470747108386,2021-08-29 13:30:27.883259,awesome app A,BR,banner
87,0.7036071071397451,2021-08-30 13:30:27.883259,awesome app A,BR,banner
